time,particle,x,y,z,u,v,w,temp,pres
0.300029,0,0.034324,-0.911281,0.000000,0.140408,-0.016112,0.000000,17.848066,6.524247
0.300029,0,0.035263,-0.910711,0.000000,0.147818,0.029578,0.000000,0.000000,6.493318
0.300029,0,0.041618,-0.908373,0.000000,0.144125,-0.017682,0.000000,0.000000,4.422636
0.300029,0,0.054028,-0.909221,0.000000,0.203747,0.016039,0.000000,0.000000,6.399184
0.300029,0,0.066832,-0.912992,0.000000,0.253936,-0.008592,0.000000,92.237306,6.518214
0.300029,0,0.062145,-0.908862,0.000000,0.299079,-0.061947,0.000000,0.000000,3.375898
0.300029,0,0.079228,-0.910211,0.000000,0.246356,0.046523,0.000000,203.723359,6.558777
0.300029,0,0.073421,-0.911808,0.000000,0.206162,0.031617,0.000000,55.121066,6.463236
0.300029,0,0.083256,-0.910059,0.000000,0.163309,0.108817,0.000000,196.439169,6.583730
0.300029,0,0.094527,-0.900860,0.000000,-0.141800,0.075908,0.000000,218.625768,6.549026
0.300029,0,0.095117,-0.907347,0.000000,-0.040540,0.065977,0.000000,286.395296,6.641497
0.300029,0,0.089782,-0.901068,0.000000,-0.399841,-0.064739,0.000000,215.855442,6.555125
0.300029,0,0.093115,-0.904766,0.000000,-0.023931,0.136747,0.000000,224.607653,6.562489
0.300029,0,0.098576,-0.897231,0.000000,-0.138668,-0.103014,0.000000,125.126893,6.461296
0.300029,0,0.086967,-0.898562,0.000000,-0.459590,-0.300664,0.000000,0.000000,6.522751
0.300029,0,0.102226,-0.903024,0.000000,-0.119178,0.006633,0.000000,213.158889,6.513815
0.300029,0,0.105257,-0.895447,0.000000,-0.064432,-0.062177,0.000000,249.226600,6.544644
0.300029,0,0.098509,-0.894566,0.000000,-0.202009,-0.113339,0.000000,207.943200,6.560426
0.300029,0,0.102456,-0.895424,0.000000,-0.122763,-0.088351,0.000000,314.637885,6.614391
0.300029,0,0.082533,-0.899139,0.000000,-0.537162,-0.409779,0.000000,0.000000,5.922334
0.300029,0,0.093415,-0.892132,0.000000,-0.300599,-0.218046,0.000000,30.285702,6.483374
0.300029,0,0.096284,-0.893092,0.000000,-0.247254,-0.176684,0.000000,0.000000,6.380154
0.300029,0,0.107967,-0.887990,0.000000,-0.111740,-0.189722,0.000000,112.547494,6.450592
0.300029,0,0.109703,-0.890338,0.000000,0.003437,-0.189727,0.000000,89.170783,6.410898
0.300029,0,0.084833,-0.892503,0.000000,-0.524681,-0.444299,0.000000,0.000000,6.404796
0.300029,0,0.106269,-0.886322,0.000000,-0.126594,-0.240336,0.000000,147.680325,6.518374
0.300029,0,0.097528,-0.883617,0.000000,-0.062338,-0.383253,0.000000,0.000000,5.869548
0.300029,0,0.103539,-0.882219,0.000000,-0.073643,-0.335392,0.000000,0.000000,6.047905
0.300029,0,0.090762,-0.888611,0.000000,-0.289379,-0.321801,0.000000,0.000000,5.872699
0.300029,0,0.013853,-0.910317,0.000000,0.023976,-0.060363,0.000000,0.000000,6.446084
0.300029,0,0.023055,-0.910534,0.000000,0.046248,-0.038884,0.000000,0.000000,6.508225
0.300029,0,0.027175,-0.912429,0.000000,0.083552,0.006193,0.000000,95.624574,6.571120
0.300029,0,0.033178,-0.914373,0.000000,0.133006,-0.018266,0.000000,129.335186,6.560945
0.300029,0,0.043303,-0.909694,0.000000,0.158236,0.012530,0.000000,0.000000,6.574129
0.300029,0,0.038455,-0.908354,0.000000,0.049319,-0.068749,0.000000,0.000000,4.566027
0.300029,0,0.050973,-0.912629,0.000000,0.192639,-0.005035,0.000000,33.201215,6.577030
0.300029,0,0.069199,-0.911254,0.000000,0.259334,-0.042865,0.000000,42.836565,6.494477
0.300029,0,0.068407,-0.908742,0.000000,0.263873,0.046251,0.000000,0.000000,5.788265
0.300029,0,0.080395,-0.908730,0.000000,0.044841,0.166125,0.000000,0.000000,5.253104
0.300029,0,0.074408,-0.911041,0.000000,0.229333,0.029192,0.000000,164.809832,6.573657
0.300029,0,0.073202,-0.909914,0.000000,0.226340,0.065827,0.000000,111.590085,6.560745
0.300029,0,0.074770,-0.913172,0.000000,0.238502,0.024294,0.000000,183.182197,6.528963
0.300029,0,0.086755,-0.910620,0.000000,0.174343,0.111791,0.000000,156.465741,6.503941
0.300029,0,0.091758,-0.904794,0.000000,0.006820,0.086429,0.000000,152.250363,6.522055
0.300029,0,0.090435,-0.899199,0.000000,-0.338959,0.000261,0.000000,236.687350,6.605154
0.300029,0,0.088268,-0.897389,0.000000,-0.693876,-0.119283,0.000000,0.000000,6.512326
0.300029,0,0.089816,-0.897104,0.000000,-0.469019,-0.127125,0.000000,120.237961,6.567178
0.300029,0,0.099104,-0.902192,0.000000,-0.098567,-0.047901,0.000000,210.054325,6.518109
0.300029,0,0.100128,-0.905567,0.000000,-0.136653,0.000445,0.000000,214.538843,6.501634
0.300029,0,0.097384,-0.895116,0.000000,-0.241603,-0.104662,0.000000,122.882867,6.491690
0.300029,0,0.102296,-0.898675,0.000000,-0.032374,-0.055494,0.000000,120.919053,6.444591
0.300029,0,0.104724,-0.900248,0.000000,-0.104988,-0.077802,0.000000,247.100321,6.565423
0.300029,0,0.080830,-0.902030,0.000000,-0.473093,-0.289617,0.000000,68.628654,6.415514
0.300029,0,0.095440,-0.893405,0.000000,-0.246587,-0.184379,0.000000,6.195801,6.443860
0.300029,0,0.102113,-0.893545,0.000000,-0.125624,-0.168168,0.000000,243.829812,6.541637
0.300029,0,0.089043,-0.899255,0.000000,-0.484602,0.119319,0.000000,0.000000,6.363616
0.300029,0,0.082287,-0.895385,0.000000,-0.517524,-0.535128,0.000000,0.000000,6.512625
0.300029,0,0.095650,-0.883051,0.000000,-0.127764,-0.239802,0.000000,0.000000,5.210882
0.300029,0,0.101873,-0.883226,0.000000,-0.061915,-0.163398,0.000000,0.000000,4.947652
0.300029,0,0.093815,-0.882033,0.000000,-0.264267,-0.359753,0.000000,0.000000,0.817065
0.300029,0,0.103774,-0.881267,0.000000,0.104770,-0.599348,0.000000,0.000000,4.077274
0.300029,0,0.107650,-0.872135,0.000000,-0.018312,-0.672249,0.000000,0.000000,0.000000
0.300029,0,0.019805,-0.912600,0.000000,0.066654,-0.019807,0.000000,68.338428,6.557859
0.300029,0,0.020002,-0.913372,0.000000,-0.006659,-0.043533,0.000000,40.706730,6.517179
0.300029,0,0.030414,-0.913342,0.000000,0.118932,-0.018612,0.000000,142.060562,6.589031
0.300029,0,0.027913,-0.911847,0.000000,0.117183,-0.000760,0.000000,39.971050,6.524297
0.300029,0,0.032120,-0.913319,0.000000,0.100442,0.003779,0.000000,92.887206,6.535124
0.300029,0,0.039523,-0.911304,0.000000,0.126576,0.012092,0.000000,26.774891,6.579771
0.300029,0,0.047459,-0.910477,0.000000,0.168367,-0.057210,0.000000,0.000000,6.437357
0.300029,0,0.054281,-0.910383,0.000000,0.233293,-0.012000,0.000000,6.591350,6.539162
0.300029,0,0.070715,-0.912288,0.000000,0.292098,0.019050,0.000000,145.981493,6.556078
0.300029,0,0.074390,-0.908479,0.000000,0.328555,0.015157,0.000000,0.000000,5.610493
0.300029,0,0.074264,-0.912296,0.000000,0.213935,0.043971,0.000000,209.971908,6.584787
0.300029,0,0.077027,-0.913601,0.000000,0.190416,-0.024084,0.000000,251.840133,6.564385
0.300029,0,0.083070,-0.908277,0.000000,0.104596,0.096320,0.000000,24.381102,6.431875
0.300029,0,0.085933,-0.910150,0.000000,0.114240,0.054778,0.000000,247.196156,6.601513
0.300029,0,0.092081,-0.904073,0.000000,-0.081985,0.171414,0.000000,196.832408,6.547947
0.300029,0,0.096363,-0.901585,0.000000,-0.114868,0.044238,0.000000,295.027660,6.595567
0.300029,0,0.095817,-0.910253,0.000000,0.052085,0.077001,0.000000,43.907465,6.415344
0.300029,0,0.091634,-0.897477,0.000000,-0.509119,0.088341,0.000000,0.000000,6.363073
0.300029,0,0.100214,-0.903137,0.000000,-0.088316,-0.085418,0.000000,213.080438,6.510475
0.300029,0,0.083286,-0.900066,0.000000,-0.595576,-0.504452,0.000000,0.000000,6.149298
0.300029,0,0.103948,-0.897854,0.000000,-0.029077,-0.088515,0.000000,308.358470,6.612952
0.300029,0,0.106707,-0.907065,0.000000,-0.031190,-0.060965,0.000000,261.892659,6.547626
0.300029,0,0.103365,-0.911812,0.000000,-0.048612,-0.010186,0.000000,294.690617,6.608542
0.300029,0,0.109112,-0.895227,0.000000,0.007764,-0.086343,0.000000,292.643441,6.602739
0.300029,0,0.086230,-0.895033,0.000000,-0.467457,-0.377220,0.000000,51.574338,6.559416
0.300029,0,0.105422,-0.892457,0.000000,-0.090030,-0.167011,0.000000,220.710522,6.512814
0.300029,0,0.100476,-0.890849,0.000000,-0.101287,-0.114314,0.000000,235.308058,6.566791
0.300029,0,0.110987,-0.889949,0.000000,-0.001444,-0.179703,0.000000,269.012531,6.592435
0.300029,0,0.108884,-0.886673,0.000000,0.020467,-0.208987,0.000000,119.664915,6.484157
0.300029,0,0.094054,-0.886676,0.000000,-0.297195,-0.334574,0.000000,153.875174,6.596054
0.300029,0,0.080324,-0.907564,0.000000,0.316479,-0.330266,0.000000,0.000000,6.098717
0.300029,0,0.110961,-0.882334,0.000000,-0.052225,-0.202894,0.000000,0.000000,6.479147
0.300029,0,0.082447,-0.894638,0.000000,-0.517971,-0.455222,0.000000,0.000000,5.445161
0.300029,0,0.013172,-0.910057,0.000000,0.047041,0.025950,0.000000,0.000000,6.548527
0.300029,0,0.022477,-0.911589,0.000000,0.065624,0.021325,0.000000,19.810976,6.516405
0.300029,0,0.031647,-0.912499,0.000000,0.115886,0.046032,0.000000,162.650955,6.616874
0.300029,0,0.027659,-0.914126,0.000000,0.031980,-0.039038,0.000000,70.486446,6.510971
0.300029,0,0.041737,-0.911156,0.000000,0.107478,0.015581,0.000000,60.661118,6.615099
0.300029,0,0.046204,-0.911000,0.000000,0.166418,-0.069880,0.000000,0.000000,6.354255
0.300029,0,0.055361,-0.910651,0.000000,0.235223,-0.018552,0.000000,28.616670,6.554988
0.300029,0,0.056557,-0.913014,0.000000,0.188563,-0.041910,0.000000,68.240392,6.553074
0.300029,0,0.065284,-0.909496,0.000000,-0.050641,-0.049589,0.000000,0.000000,6.418697
0.300029,0,0.077704,-0.914305,0.000000,0.222972,0.011350,0.000000,224.533723,6.529652
0.300029,0,0.074531,-0.914132,0.000000,0.195268,0.027454,0.000000,234.699349,6.554323
0.300029,0,0.084033,-0.912293,0.000000,0.188887,0.064621,0.000000,286.076685,6.618244
0.300029,0,0.084467,-0.909373,0.000000,0.134206,0.097388,0.000000,70.433775,6.464492
0.300029,0,0.092069,-0.909188,0.000000,0.106657,0.111262,0.000000,131.251885,6.506850
0.300029,0,0.094964,-0.903766,0.000000,-0.088822,0.123073,0.000000,184.734231,6.495258
0.300029,0,0.095500,-0.908556,0.000000,-0.106977,0.140346,0.000000,71.887618,6.444857
0.300029,0,0.096109,-0.898126,0.000000,-0.149416,-0.094024,0.000000,155.912876,6.496361
0.300029,0,0.090704,-0.897514,0.000000,-0.446371,-0.009090,0.000000,173.360826,6.583483
0.300029,0,0.101033,-0.908036,0.000000,-0.063798,0.046017,0.000000,317.913542,6.623836
0.300029,0,0.100875,-0.912475,0.000000,-0.066783,-0.003155,0.000000,281.417299,6.607025
0.300029,0,0.105268,-0.906339,0.000000,-0.040936,-0.026164,0.000000,285.120322,6.570744
0.300029,0,0.104609,-0.902056,0.000000,-0.044023,-0.071006,0.000000,149.520013,6.470827
0.300029,0,0.107058,-0.896804,0.000000,-0.010592,-0.153358,0.000000,247.560462,6.556855
0.300029,0,0.080025,-0.897824,0.000000,-0.579536,-0.539546,0.000000,0.000000,6.524148
0.300029,0,0.089116,-0.893055,0.000000,-0.418278,-0.225101,0.000000,0.000000,6.435630
0.300029,0,0.108051,-0.897822,0.000000,-0.057940,-0.116294,0.000000,290.797000,6.598131
0.300029,0,0.110445,-0.892552,0.000000,-0.008178,-0.203892,0.000000,228.793086,6.545733
0.300029,0,0.082933,-0.893446,0.000000,-0.485308,-0.496167,0.000000,0.000000,3.951699
0.300029,0,0.078284,-0.900895,0.000000,-0.537092,-0.650090,0.000000,0.000000,4.423882
0.300029,0,0.089077,-0.890128,0.000000,-0.379733,-0.391735,0.000000,138.776757,6.623165
0.300029,0,0.077867,-0.905925,0.000000,-0.592813,-0.490298,0.000000,0.000000,2.996065
0.300029,0,0.079628,-0.897232,0.000000,-0.535085,-0.559434,0.000000,0.000000,6.060504
0.300029,0,0.107119,-0.849094,0.000000,-0.021158,-0.585942,0.000000,0.000000,0.000000
0.300029,0,0.016196,-0.911178,0.000000,0.034260,0.001727,0.000000,11.623547,6.552460
0.300029,0,0.018896,-0.912501,0.000000,0.039267,0.020626,0.000000,41.265374,6.539610
0.300029,0,0.034954,-0.912787,0.000000,0.106351,-0.025455,0.000000,47.452818,6.534681
0.300029,0,0.025488,-0.913845,0.000000,0.047442,-0.025408,0.000000,140.258478,6.589307
0.300029,0,0.025769,-0.912806,0.000000,0.071275,-0.022464,0.000000,36.735503,6.507698
0.300029,0,0.040678,-0.908333,0.000000,0.144573,-0.062366,0.000000,0.000000,5.273227
0.300029,0,0.047749,-0.911649,0.000000,0.234911,-0.064514,0.000000,0.000000,6.605686
0.300029,0,0.059702,-0.912008,0.000000,0.244190,-0.021809,0.000000,17.597644,6.514967
0.300029,0,0.054242,-0.912338,0.000000,0.193110,-0.066640,0.000000,106.992059,6.610530
0.300029,0,0.075594,-0.907969,0.000000,0.307251,0.111309,0.000000,0.000000,5.968286
0.300029,0,0.073578,-0.912958,0.000000,0.234101,0.026044,0.000000,183.471381,6.548262
0.300029,0,0.083035,-0.912324,0.000000,0.169395,0.063481,0.000000,234.102216,6.561609
0.300029,0,0.088954,-0.904874,0.000000,0.000679,0.253356,0.000000,93.121741,6.523518
0.300029,0,0.091200,-0.909148,0.000000,0.039255,0.041962,0.000000,217.441340,6.587591
0.300029,0,0.091141,-0.910282,0.000000,0.056188,0.127211,0.000000,184.614128,6.547178
0.300029,0,0.096012,-0.911468,0.000000,-0.033240,0.004087,0.000000,263.757076,6.615838
0.300029,0,0.083887,-0.901798,0.000000,-0.488597,-0.479550,0.000000,0.000000,6.174592
0.300029,0,0.090906,-0.895351,0.000000,-0.428435,-0.154263,0.000000,29.851556,6.495904
0.300029,0,0.101301,-0.913646,0.000000,-0.066536,-0.006156,0.000000,196.341342,6.518266
0.300029,0,0.100751,-0.895627,0.000000,-0.113404,-0.060024,0.000000,189.911677,6.509059
0.300029,0,0.101841,-0.914317,0.000000,-0.066743,-0.000515,0.000000,272.859936,6.591846
0.300029,0,0.105076,-0.896414,0.000000,0.028099,-0.082563,0.000000,269.684700,6.566414
0.300029,0,0.100725,-0.894317,0.000000,-0.151138,-0.070025,0.000000,179.648204,6.500621
0.300029,0,0.092131,-0.892055,0.000000,-0.405171,-0.161197,0.000000,92.659661,6.554795
0.300029,0,0.102777,-0.894459,0.000000,-0.101019,-0.260933,0.000000,250.337677,6.546875
0.300029,0,0.093966,-0.887914,0.000000,-0.318766,-0.283962,0.000000,0.000000,6.305920
0.300029,0,0.106760,-0.893865,0.000000,-0.023387,-0.139485,0.000000,208.749096,6.509090
0.300029,0,0.096787,-0.885047,0.000000,-0.224717,-0.211347,0.000000,215.048269,6.691367
0.300029,0,0.101310,-0.885544,0.000000,-0.219693,-0.224200,0.000000,0.000000,6.153381
0.300029,0,0.093004,-0.888207,0.000000,-0.319190,-0.263638,0.000000,160.844064,6.623532
0.300029,0,0.085494,-0.891660,0.000000,-0.450858,-0.448455,0.000000,0.000000,6.411710
0.300029,0,0.087420,-0.890026,0.000000,-0.494577,-0.346286,0.000000,0.000000,4.502753
0.300029,0,0.094426,-0.874720,0.000000,-0.080903,-0.714192,0.000000,0.000000,0.000000
0.300029,0,0.018995,-0.911509,0.000000,0.067225,-0.064520,0.000000,0.000000,6.495305
0.300029,0,0.024500,-0.912353,0.000000,0.086208,-0.051452,0.000000,46.105905,6.526166
0.300029,0,0.025706,-0.914689,0.000000,0.030421,-0.070445,0.000000,69.181328,6.500866
0.300029,0,0.037694,-0.914172,0.000000,0.152196,-0.038324,0.000000,111.429347,6.609399
0.300029,0,0.043687,-0.908034,0.000000,0.154581,-0.018183,0.000000,0.000000,3.453386
0.300029,0,0.049235,-0.911578,0.000000,0.239220,0.026725,0.000000,0.000000,6.384406
0.300029,0,0.056917,-0.912078,0.000000,0.220673,-0.057163,0.000000,90.767179,6.585987
0.300029,0,0.047805,-0.909289,0.000000,0.243798,0.024465,0.000000,0.000000,6.620459
0.300029,0,0.061852,-0.913817,0.000000,0.227309,0.022808,0.000000,98.815347,6.554019
0.300029,0,0.076072,-0.911547,0.000000,0.193171,0.018872,0.000000,201.695391,6.570100
0.300029,0,0.078738,-0.914184,0.000000,0.157167,0.020617,0.000000,300.896711,6.608417
0.300029,0,0.071690,-0.912417,0.000000,0.222452,0.055137,0.000000,168.105776,6.569226
0.300029,0,0.092611,-0.900164,0.000000,-0.200778,0.354951,0.000000,79.404216,6.412130
0.300029,0,0.090247,-0.908848,0.000000,0.061920,0.079486,0.000000,106.167962,6.478132
0.300029,0,0.095386,-0.912066,0.000000,0.004248,-0.009875,0.000000,223.123542,6.575443
0.300029,0,0.096310,-0.906638,0.000000,-0.062808,0.069926,0.000000,228.633987,6.562902
0.300029,0,0.096876,-0.908391,0.000000,-0.025770,-0.064142,0.000000,251.573164,6.589105
0.300029,0,0.087008,-0.897736,0.000000,-0.529643,-0.281622,0.000000,26.629734,6.597052
0.300029,0,0.100212,-0.913091,0.000000,-0.027051,0.030124,0.000000,197.076845,6.525983
0.300029,0,0.102899,-0.904912,0.000000,-0.063323,0.003791,0.000000,173.384018,6.467181
0.300029,0,0.104965,-0.899384,0.000000,-0.080761,-0.117281,0.000000,277.003047,6.589639
0.300029,0,0.107174,-0.909933,0.000000,-0.026046,-0.033395,0.000000,281.579750,6.556746
0.300029,0,0.100203,-0.893599,0.000000,-0.164014,-0.125795,0.000000,281.023945,6.605322
0.300029,0,0.077940,-0.899457,0.000000,-0.681684,-0.671987,0.000000,0.000000,3.993747
0.300029,0,0.108491,-0.901054,0.000000,-0.043093,-0.094972,0.000000,254.583047,6.566076
0.300029,0,0.110996,-0.909742,0.000000,0.002709,-0.104432,0.000000,218.638131,6.480186
0.300029,0,0.109084,-0.893839,0.000000,-0.045607,-0.225048,0.000000,136.578140,6.447681
0.300029,0,0.086913,-0.890995,0.000000,-0.489317,-0.267704,0.000000,0.000000,5.046674
0.300029,0,0.107775,-0.886935,0.000000,-0.075774,-0.156132,0.000000,279.377927,6.630383
0.300029,0,0.111037,-0.884824,0.000000,0.000578,-0.264412,0.000000,127.550466,6.562738
0.300029,0,0.092952,-0.884458,0.000000,-0.189755,-0.678615,0.000000,0.000000,6.003261
0.300029,0,0.107844,-0.875492,0.000000,-0.006541,-0.680420,0.000000,0.000000,0.000000
0.300029,0,0.107362,-0.881175,0.000000,-0.075865,-0.149482,0.000000,0.000000,2.521256
0.300029,0,0.018176,-0.911776,0.000000,0.041743,-0.018746,0.000000,91.157495,6.606872
0.300029,0,0.024781,-0.913363,0.000000,0.087637,-0.047567,0.000000,49.379036,6.509094
0.300029,0,0.029483,-0.912868,0.000000,0.085590,0.012252,0.000000,82.618231,6.539469
0.300029,0,0.035246,-0.914160,0.000000,0.120283,-0.010969,0.000000,43.958327,6.510451
0.300029,0,0.026843,-0.914019,0.000000,0.051106,0.034155,0.000000,128.425699,6.571844
0.300029,0,0.045985,-0.912296,0.000000,0.143112,-0.018364,0.000000,0.000000,6.541061
0.300029,0,0.049882,-0.910908,0.000000,0.261714,0.026242,0.000000,0.000000,6.579179
0.300029,0,0.055995,-0.912205,0.000000,0.209700,-0.029256,0.000000,67.967939,6.565960
0.300029,0,0.072803,-0.911127,0.000000,0.254633,0.025074,0.000000,115.015273,6.545283
0.300029,0,0.075949,-0.912858,0.000000,0.252213,0.023770,0.000000,108.022043,6.455152
0.300029,0,0.076461,-0.914276,0.000000,0.213341,0.025734,0.000000,341.026027,6.643929
0.300029,0,0.082016,-0.912843,0.000000,0.130415,0.028012,0.000000,197.230943,6.512524
0.300029,0,0.089997,-0.906170,0.000000,0.014120,0.258367,0.000000,251.892999,6.638112
0.300029,0,0.094752,-0.902323,0.000000,-0.115450,0.070895,0.000000,234.965408,6.542694
0.300029,0,0.095088,-0.909834,0.000000,-0.038655,-0.050793,0.000000,259.209927,6.626161
0.300029,0,0.095089,-0.897072,0.000000,-0.259973,0.001851,0.000000,197.039477,6.565605
0.300029,0,0.097073,-0.899818,0.000000,-0.169153,-0.026191,0.000000,208.729213,6.522635
0.300029,0,0.097464,-0.898092,0.000000,-0.186525,-0.007256,0.000000,260.249153,6.584529
0.300029,0,0.101867,-0.899924,0.000000,-0.118121,0.001112,0.000000,186.281928,6.510076
0.300029,0,0.084093,-0.902281,0.000000,-0.398766,-0.467906,0.000000,0.000000,5.267293
0.300029,0,0.104949,-0.909722,0.000000,-0.078576,0.008932,0.000000,249.511047,6.551265
0.300029,0,0.107002,-0.908985,0.000000,-0.075571,-0.043617,0.000000,322.701240,6.599792
0.300029,0,0.106362,-0.898196,0.000000,-0.088598,-0.133288,0.000000,267.311925,6.572901
0.300029,0,0.101446,-0.892217,0.000000,-0.133843,-0.127503,0.000000,228.903004,6.541336
0.300029,0,0.099411,-0.890631,0.000000,-0.190619,-0.176469,0.000000,84.008874,6.454420
0.300029,0,0.109368,-0.892758,0.000000,-0.029906,-0.164380,0.000000,259.419720,6.566456
0.300029,0,0.099164,-0.888355,0.000000,-0.174528,-0.303738,0.000000,165.861805,6.594268
0.300029,0,0.098831,-0.885813,0.000000,-0.178516,-0.311218,0.000000,0.000000,6.347222
0.300029,0,0.107575,-0.889426,0.000000,-0.132855,-0.190212,0.000000,208.299959,6.527765
0.300029,0,0.109288,-0.883832,0.000000,-0.136150,-0.362473,0.000000,184.061442,6.655526
0.300029,0,0.099690,-0.884270,0.000000,-0.159793,-0.387607,0.000000,28.990497,6.553573
0.300029,0,0.099361,-0.882877,0.000000,-0.030791,-0.324315,0.000000,0.000000,4.684844
0.300029,0,0.097013,-0.845215,0.000000,-0.081911,-0.562734,0.000000,0.000000,0.000000
0.300029,0,0.021027,-0.913567,0.000000,0.026683,0.026559,0.000000,56.431822,6.522830
0.300029,0,0.035907,-0.913302,0.000000,0.126069,0.012006,0.000000,87.522559,6.580402
0.300029,0,0.025542,-0.911954,0.000000,0.049664,-0.011763,0.000000,94.511570,6.581113
0.300029,0,0.031296,-0.913891,0.000000,0.137878,-0.003112,0.000000,1.027870,6.441572
0.300029,0,0.042511,-0.911700,0.000000,0.081257,-0.023252,0.000000,0.000000,6.556328
0.300029,0,0.056385,-0.911055,0.000000,0.230952,-0.052141,0.000000,0.000000,6.486522
0.300029,0,0.060061,-0.912910,0.000000,0.248782,-0.040287,0.000000,119.453385,6.601707
0.300029,0,0.062879,-0.913039,0.000000,0.224785,0.012431,0.000000,61.113972,6.525594
0.300029,0,0.078976,-0.912414,0.000000,0.228122,0.027233,0.000000,227.198934,6.562050
0.300029,0,0.070943,-0.908847,0.000000,0.278310,0.030514,0.000000,0.707062,6.508309
0.300029,0,0.075848,-0.914953,0.000000,0.215951,-0.004500,0.000000,195.046224,6.479264
0.300029,0,0.078318,-0.913289,0.000000,0.233046,0.042261,0.000000,157.218945,6.483398
0.300029,0,0.079540,-0.913292,0.000000,0.248750,0.017683,0.000000,188.881956,6.506913
0.300029,0,0.088052,-0.910277,0.000000,0.139845,0.118478,0.000000,294.760499,6.633650
0.300029,0,0.093642,-0.900743,0.000000,-0.127330,0.086779,0.000000,32.240912,6.370613
0.300029,0,0.098577,-0.904424,0.000000,-0.052854,0.035194,0.000000,256.880790,6.546292
0.300029,0,0.096681,-0.898902,0.000000,-0.116816,0.029931,0.000000,306.200412,6.625536
0.300029,0,0.093733,-0.897180,0.000000,-0.396494,0.042678,0.000000,148.757351,6.542802
0.300029,0,0.094580,-0.893610,0.000000,-0.266171,-0.086460,0.000000,194.427385,6.633408
0.300029,0,0.103783,-0.905044,0.000000,-0.087350,-0.023299,0.000000,281.678596,6.573062
0.300029,0,0.102736,-0.906830,0.000000,0.033977,0.012199,0.000000,203.197329,6.495394
0.300029,0,0.108321,-0.902012,0.000000,0.051065,-0.136419,0.000000,253.075064,6.567350
0.300029,0,0.106078,-0.895914,0.000000,-0.037404,-0.130639,0.000000,277.158885,6.574343
0.300029,0,0.109665,-0.897607,0.000000,-0.036852,-0.119000,0.000000,305.628469,6.620342
0.300029,0,0.097000,-0.891930,0.000000,-0.223242,-0.171319,0.000000,200.530965,6.600282
0.300029,0,0.094509,-0.888982,0.000000,-0.235278,-0.239578,0.000000,115.397380,6.565063
0.300029,0,0.109383,-0.891779,0.000000,-0.012046,-0.150741,0.000000,180.047060,6.491561
0.300029,0,0.107079,-0.891473,0.000000,-0.064445,-0.229310,0.000000,257.488389,6.553569
0.300029,0,0.103269,-0.886019,0.000000,-0.139074,-0.222870,0.000000,113.814338,6.511361
0.300029,0,0.066059,-0.909612,0.000000,0.063375,-0.281412,0.000000,0.000000,4.505141
0.300029,0,0.106790,-0.881816,0.000000,-0.077106,-0.326291,0.000000,0.000000,5.053705
0.300029,0,0.089701,-0.861121,0.000000,-0.113969,-0.636148,0.000000,0.000000,0.000000
0.300029,0,0.098227,-0.859541,0.000000,-0.063590,-0.654085,0.000000,0.000000,0.000000
0.300029,0,0.014893,-0.910821,0.000000,0.039898,-0.000451,0.000000,0.000000,6.492381
0.300029,0,0.017549,-0.912878,0.000000,0.058016,0.000070,0.000000,20.778234,6.527424
0.300029,0,0.028859,-0.913956,0.000000,0.018167,-0.063543,0.000000,90.225989,6.532512
0.300029,0,0.037444,-0.912623,0.000000,0.156247,-0.019610,0.000000,43.679840,6.567828
0.300029,0,0.043257,-0.910578,0.000000,0.149353,-0.015428,0.000000,29.976774,6.616452
0.300029,0,0.050138,-0.913155,0.000000,0.155081,-0.007677,0.000000,0.000000,6.460849
0.300029,0,0.068419,-0.910123,0.000000,0.229143,0.052911,0.000000,258.912522,6.714212
0.300029,0,0.059876,-0.914523,0.000000,0.141814,0.007736,0.000000,76.150803,6.547313
0.300029,0,0.069550,-0.912457,0.000000,0.265502,0.005269,0.000000,96.850083,6.509172
0.300029,0,0.071295,-0.913219,0.000000,0.262832,-0.007688,0.000000,106.988372,6.485028
0.300029,0,0.074913,-0.915043,0.000000,0.205910,0.006860,0.000000,282.839739,6.575356
0.300029,0,0.076928,-0.911761,0.000000,0.202300,0.002891,0.000000,221.593923,6.573739
0.300029,0,0.089716,-0.909743,0.000000,0.117992,0.183476,0.000000,182.282286,6.542162
0.300029,0,0.093319,-0.899778,0.000000,-0.219029,0.149561,0.000000,405.614216,6.736803
0.300029,0,0.095890,-0.905667,0.000000,-0.076638,0.005101,0.000000,154.662816,6.482035
0.300029,0,0.094623,-0.912375,0.000000,-0.026953,0.032969,0.000000,229.455560,6.579509
0.300029,0,0.092251,-0.896736,0.000000,-0.375648,-0.027271,0.000000,196.698981,6.599624
0.300029,0,0.098127,-0.900512,0.000000,-0.179839,-0.034518,0.000000,302.177045,6.603211
0.300029,0,0.084954,-0.897443,0.000000,-0.564578,-0.442374,0.000000,0.000000,6.369074
0.300029,0,0.104434,-0.896975,0.000000,-0.055602,-0.072061,0.000000,265.942293,6.564211
0.300029,0,0.106084,-0.912603,0.000000,-0.070067,-0.068466,0.000000,271.100532,6.552564
0.300029,0,0.109997,-0.909482,0.000000,0.039771,-0.069524,0.000000,238.936941,6.503145
0.300029,0,0.107413,-0.901258,0.000000,-0.004929,-0.066232,0.000000,199.793910,6.516793
0.300029,0,0.107991,-0.898756,0.000000,-0.017766,-0.107450,0.000000,222.905354,6.533052
